sequenceid,xp,yp,rp,xi,yi,ri
dataset/iiitd/images/Train/Live/913_live,269.8320386,202.2900081,58.9169766,266.2784672,206.4664854,120.7167874
dataset/iiitd/images/Train/Live/914_live,251.2920817,194.2783757,59.72626324,241.2756336,183.188723,130.3877466
dataset/iiitd/images/Train/Live/915_live,253.1780417,218.0131072,54.62175814,243.0926612,206.7184413,134.02433
dataset/iiitd/images/Train/Live/916_live,373.5826586,170.5776982,22.29902239,370.6583085,169.3922044,93.35987459
dataset/iiitd/images/Train/Live/917_live,248.5155554,193.1285626,56.46561739,238.2902472,181.211615,130.4134717
dataset/iiitd/images/Train/Live/918_live,307.415392,191.1729917,46.92927977,314.1166242,187.5381026,136.6299173
dataset/iiitd/images/Train/Live/919_live,291.8685486,201.2028788,52.66099682,299.599583,207.3742276,130.6356712
dataset/iiitd/images/Train/Live/91_live,222.5358067,176.8422368,42.922811,222.4565482,181.384747,127.845814
dataset/iiitd/images/Train/Live/920_live,261.4699328,202.177392,47.56834436,267.652582,205.7574201,118.9405914
dataset/iiitd/images/Train/Live/921_live,261.8978949,201.3117923,48.52858458,270.216037,201.2285573,124.5962683
dataset/iiitd/images/Train/Live/922_live,259.2649903,194.8825218,48.55052008,267.341204,195.2707951,122.8610727
dataset/iiitd/images/Train/Live/923_live,257.3158218,222.3976087,61.67487793,248.4881467,219.8104805,135.3864008
dataset/iiitd/images/Train/Live/924_live,286.046929,222.4134652,46.72980598,292.4300015,229.8222655,207.1259205
dataset/iiitd/images/Train/Live/925_live,252.5777677,222.3782126,50.03545374,257.8785837,228.1969015,204.7194425
dataset/iiitd/images/Train/Live/926_live,266.6195606,215.0708665,46.4969818,260.7445733,213.1169056,119.4401173
dataset/iiitd/images/Train/Live/927_live,244.1780262,181.2695329,48.73927344,249.7185847,184.8974658,124.2363598
dataset/iiitd/images/Train/Live/928_live,258.8398194,225.7116555,52.3691358,267.1789023,229.6025455,204.0348746
dataset/iiitd/images/Train/Live/929_live,268.6328442,236.2764536,61.30767916,276.0205388,245.3354476,141.1508101
dataset/iiitd/images/Train/Live/92_live,375.4206868,179.3856306,38.82188068,373.753227,173.3316582,131.7041886
dataset/iiitd/images/Train/Live/930_live,299.7956503,238.9790521,59.30580689,304.2576678,237.9965267,128.193754
dataset/iiitd/images/Train/Live/931_live,264.0347648,246.7080754,53.29065943,267.1078182,246.4773949,134.6180398
dataset/iiitd/images/Train/Live/932_live,272.0873113,262.6285717,52.55998874,278.6320031,268.4989847,129.7793311
dataset/iiitd/images/Train/Live/933_live,277.5996532,261.7462485,52.98022726,282.3533311,268.2344178,128.6927662
dataset/iiitd/images/Train/Live/934_live,238.2228253,282.2469489,48.58581892,238.6373714,297.5314355,134.0989728
dataset/iiitd/images/Train/Live/935_live,266.6036182,277.1605747,58.24362802,269.5161772,296.0358515,126.5202127
dataset/iiitd/images/Train/Live/936_live,289.3266597,263.9780287,56.44180481,293.3419843,280.2209195,124.1415686
dataset/iiitd/images/Train/Live/937_live,274.8220547,278.8235401,54.86572663,280.1113009,292.7321897,122.8838754
dataset/iiitd/images/Train/Live/938_live,263.0141777,181.2558197,49.20519027,250.349987,169.9867608,136.7402878
dataset/iiitd/images/Train/Live/939_live,275.4829341,286.5511675,58.9034012,275.9669429,300.6510852,128.5073172
dataset/iiitd/images/Train/Live/93_live,223.0497038,178.7341015,50.25161066,221.6623496,167.9350072,133.9042978
dataset/iiitd/images/Train/Live/940_live,346.4518986,219.4456376,34.14929869,354.4044509,226.3380576,124.2920572
dataset/iiitd/images/Train/Live/941_live,285.8421842,206.7634911,37.1875532,288.892236,196.0131091,134.7458036
dataset/iiitd/images/Train/Live/942_live,302.8129968,210.4384253,32.87037504,306.6977657,201.9902432,131.5220438
dataset/iiitd/images/Train/Live/943_live,394.078746,200.4318689,31.6495297,401.9306139,207.0850872,117.3658111
dataset/iiitd/images/Train/Live/944_live,351.9421474,216.99672,28.39107125,354.659063,218.8222539,119.0044214
dataset/iiitd/images/Train/Live/945_live,280.8452013,255.4106088,45.46992788,277.0676477,257.9805574,127.6541501
dataset/iiitd/images/Train/Live/946_live,264.988618,228.1534889,43.16460173,262.4645405,234.9618804,128.105253
dataset/iiitd/images/Train/Live/947_live,289.8672669,239.8337532,38.28649447,282.7343682,228.9295144,138.4894363
dataset/iiitd/images/Train/Live/948_live,286.4877935,246.4723766,39.01218319,277.2049586,230.5576621,143.8164798
dataset/iiitd/images/Train/Live/949_live,242.7151563,193.914035,36.64736805,238.5622004,193.8679595,130.1566621
dataset/iiitd/images/Train/Live/94_live,383.771234,182.5592006,41.04886713,381.3280052,179.9338449,130.293955
dataset/iiitd/images/Train/Live/950_live,280.7566692,242.054129,34.36147107,274.2188522,245.3102362,132.7964913
dataset/iiitd/images/Train/Live/951_live,251.4460618,218.1699479,52.81078756,260.6071814,220.5153711,127.82125
dataset/iiitd/images/Train/Live/952_live,294.3941689,154.0534137,55.15854127,302.1458529,157.1844311,130.0070147
dataset/iiitd/images/Train/Live/953_live,278.3732056,279.3116044,50.39848305,287.6290831,283.08434,125.7727703
dataset/iiitd/images/Train/Live/954_live,267.8648578,232.9842591,48.61589369,276.5557241,236.3995462,124.2525726
dataset/iiitd/images/Train/Live/955_live,264.2490847,230.6401194,48.1192792,272.0820635,234.4186003,124.3739501
dataset/iiitd/images/Train/Live/956_live,279.8939864,208.0064361,44.34359475,274.8742689,209.9204471,121.4779972
dataset/iiitd/images/Train/Live/957_live,239.0449589,248.4679472,44.04528795,233.5205058,248.2734352,126.2104306
dataset/iiitd/images/Train/Live/958_live,218.3871226,247.3689927,42.92864399,214.2965871,246.8671582,124.8749955
dataset/iiitd/images/Train/Live/959_live,182.0475412,156.2608609,45.69974222,179.1316109,159.5199041,132.8775493
dataset/iiitd/images/Train/Live/95_live,210.4590465,174.0883016,47.49444318,208.8369222,171.3808972,130.3735374
dataset/iiitd/images/Train/Live/960_live,213.5636226,180.9764515,36.70939082,210.0931765,178.8459456,130.6946582
dataset/iiitd/images/Train/Live/961_live,246.5983619,209.2380888,45.80097304,240.1936803,213.701289,124.6596826
dataset/iiitd/images/Train/Live/962_live,257.886277,197.1091292,44.06491109,267.1515295,197.8490569,126.8942602
dataset/iiitd/images/Train/Live/963_live,240.4041426,181.525775,44.88027581,249.0059968,176.1668554,132.7437897
dataset/iiitd/images/Train/Live/964_live,221.5460155,190.1234677,44.54876762,228.5738502,192.1545726,128.2600726
dataset/iiitd/images/Train/Live/965_live,242.9087202,214.6052146,43.26607365,251.2655513,212.8872815,129.735226
dataset/iiitd/images/Train/Live/966_live,242.8374532,203.8096804,41.22031214,250.4391441,203.791125,121.8039687
dataset/iiitd/images/Train/Live/967_live,219.4431093,187.8997356,50.26575196,214.383446,192.3189278,123.9302736
dataset/iiitd/images/Train/Live/968_live,261.0459013,213.1312971,43.15618068,257.6087467,215.8669324,120.3804607
dataset/iiitd/images/Train/Live/969_live,267.6802306,212.922459,49.83733763,264.674598,218.9420071,122.9031004
dataset/iiitd/images/Train/Live/96_live,372.4008543,176.5944434,48.35772392,370.984698,180.3438073,128.5695611
dataset/iiitd/images/Train/Live/970_live,251.9488533,208.5973335,46.28379979,248.1785132,219.2224997,119.2694447
dataset/iiitd/images/Train/Live/971_live,270.0307104,163.4333559,39.50273697,263.6803664,166.8492252,127.0117685
dataset/iiitd/images/Train/Live/972_live,223.7172964,260.3778926,39.76698232,232.0416037,262.2107667,122.1266371
dataset/iiitd/images/Train/Live/973_live,216.2642776,197.5464906,45.8403337,212.5434184,205.030297,120.7482746
dataset/iiitd/images/Train/Live/974_live,254.2119144,192.3359935,39.73650416,261.2834464,196.5151685,119.5242909
dataset/iiitd/images/Train/Live/975_live,217.4730906,200.596158,42.88727857,223.086191,198.7562764,125.1584819
dataset/iiitd/images/Train/Live/976_live,258.5951483,224.8093518,42.54189029,266.9596214,227.0995771,120.5944024
dataset/iiitd/images/Train/Live/977_live,283.8444761,212.6177548,38.86344499,291.2884387,219.4784968,121.1860936
dataset/iiitd/images/Train/Live/978_live,246.696037,211.202471,40.44022825,256.680769,216.6090008,127.1444966
dataset/iiitd/images/Train/Live/979_live,297.0192913,226.5318972,42.74652954,288.0554326,216.9459208,141.5750114
dataset/iiitd/images/Train/Live/97_live,200.8976777,177.5771451,50.0739041,199.7375814,176.3771386,137.732133
dataset/iiitd/images/Train/Live/980_live,256.0804744,182.4094526,42.05815599,243.9579981,173.2598272,137.9405377
dataset/iiitd/images/Train/Live/981_live,255.1742512,190.754907,44.49097689,242.4364595,181.660946,138.5638175
dataset/iiitd/images/Train/Live/982_live,331.8118725,210.4307442,47.9592417,317.9916879,200.5440704,144.0538914
dataset/iiitd/images/Train/Live/983_live,229.3184111,156.0015391,34.4335868,222.606543,157.5630151,124.9627848
dataset/iiitd/images/Train/Live/984_live,282.6105974,192.7345761,43.06453564,270.5539928,181.3840286,137.910595
dataset/iiitd/images/Train/Live/985_live,225.2845331,198.3375385,44.62095657,227.2572326,203.0776646,127.4683572
dataset/iiitd/images/Train/Live/986_live,260.2710834,230.3106417,45.36976429,263.3332376,228.9879269,130.263498
dataset/iiitd/images/Train/Live/987_live,268.2560929,229.7235903,45.69670286,270.0967002,227.6821055,128.0112466
dataset/iiitd/images/Train/Live/988_live,309.1850842,226.361644,44.59110783,311.978698,222.402281,127.0480431
dataset/iiitd/images/Train/Live/989_live,279.3039447,222.1569991,40.51002998,282.1861867,221.3691751,125.230193
dataset/iiitd/images/Train/Live/98_live,366.2818303,176.55189,47.91236982,363.7079226,180.1433098,132.4620037
dataset/iiitd/images/Train/Live/990_live,279.2826946,209.456026,35.60309824,276.693531,207.9087712,123.8033462
dataset/iiitd/images/Train/Live/991_live,253.2932121,196.0393944,36.4998376,249.7304975,199.3887997,124.1329453
dataset/iiitd/images/Train/Live/992_live,256.8798614,227.3733587,37.0031067,252.4019575,235.0013645,127.115053
dataset/iiitd/images/Train/Live/993_live,278.2249298,210.380766,35.60105502,277.8648978,218.3787699,118.283888
dataset/iiitd/images/Train/Live/994_live,240.0369995,169.1331942,45.91174081,247.4807831,174.5411277,127.7460822
dataset/iiitd/images/Train/Live/995_live,360.1026837,207.1419989,37.48485017,358.260758,210.0563497,120.8612567
dataset/iiitd/images/Train/Live/996_live,246.365219,193.5271777,43.74161752,253.1581502,198.9917016,135.2557861
dataset/iiitd/images/Train/Live/997_live,246.0764829,195.0953785,38.44002619,252.4000541,189.0003686,137.9311803
dataset/iiitd/images/Train/Live/998_live,248.251014,196.0574205,36.17296163,258.4954311,201.2936868,130.429217
dataset/iiitd/images/Train/Live/999_live,298.3328314,206.637274,38.33229711,303.0111557,213.9454848,131.5125741
dataset/iiitd/images/Train/Live/99_live,385.1978519,221.2619243,34.26977863,377.3484968,216.0136476,147.980699
dataset/iiitd/images/Train/Live/9_live,250.0509311,165.6153383,44.2732802,255.0597886,161.6455619,123.2186593
dataset/iiitd/images/Train/Printouts/1000_spoof_printouts,303.5883077,225.3118474,43.106074,297.761837,225.8827572,152.9576479
dataset/iiitd/images/Train/Printouts/1001_spoof_printouts,190.7335056,245.1212092,57.21600721,195.2737857,249.6097808,144.6217128
dataset/iiitd/images/Train/Printouts/1002_spoof_printouts,427.7308157,220.2543875,54.49030511,427.3301453,203.0373742,166.8481498
dataset/iiitd/images/Train/Printouts/1003_spoof_printouts,274.8433314,271.9886513,50.41332427,277.2850844,265.9922301,163.9335692
dataset/iiitd/images/Train/Printouts/1004_spoof_printouts,326.6440582,220.7160628,69.4953069,321.3105445,218.2593635,179.8955662
dataset/iiitd/images/Train/Printouts/1005_spoof_printouts,328.1776835,214.7308202,50.32134481,338.3808983,210.5012636,186.6470497
dataset/iiitd/images/Train/Printouts/1006_spoof_printouts,44.47468927,204.6312748,28.22309656,38.70688339,217.2866621,113.144756
dataset/iiitd/images/Train/Printouts/1007_spoof_printouts,415.0865152,202.5745642,21.05767862,408.9825276,202.3265106,88.5385187
dataset/iiitd/images/Train/Printouts/1008_spoof_printouts,362.0699332,235.1978148,76.19610023,361.6465038,232.0080723,163.6741749
dataset/iiitd/images/Train/Printouts/1009_spoof_printouts,282.5264952,196.989547,73.00466438,284.4467333,188.6862715,160.7021785
dataset/iiitd/images/Train/Printouts/100_spoof_printouts,309.1190755,208.2485361,74.63618904,310.5995029,229.748052,190.947413
dataset/iiitd/images/Train/Printouts/1010_spoof_printouts,290.7771577,174.6891908,65.58877528,295.9524691,185.6119063,168.5661601
dataset/iiitd/images/Train/Printouts/1011_spoof_printouts,340.3496113,158.8103644,61.82529761,346.8209074,160.1305018,176.1073286
dataset/iiitd/images/Train/Printouts/1012_spoof_printouts,403.2506542,139.9478495,59.85207946,399.5334925,132.7483531,188.5977235
dataset/iiitd/images/Train/Printouts/1013_spoof_printouts,281.3683651,172.9768467,49.25690779,284.4617827,163.9566817,166.091253
dataset/iiitd/images/Train/Printouts/1015_spoof_printouts,263.5497439,199.9681406,43.37048986,275.9939724,199.9551369,162.3227739
dataset/iiitd/images/Train/Printouts/1016_spoof_printouts,287.9963859,205.5894836,32.69442595,282.268786,204.4018242,139.8675133
dataset/iiitd/images/Train/Printouts/1017_spoof_printouts,278.5023095,197.8842777,32.00172064,286.1842851,198.2985635,122.5852477
dataset/iiitd/images/Train/Printouts/1018_spoof_printouts,258.768286,166.2215494,37.49094996,254.0373111,159.2783126,137.2287985
dataset/iiitd/images/Train/Printouts/1019_spoof_printouts,222.0578693,196.6700318,62.78245791,234.2791562,187.8432874,138.3447413
dataset/iiitd/images/Train/Printouts/101_spoof_printouts,156.0853007,8.278410536,20.38668517,152.0475096,9.347375408,89.00236331
dataset/iiitd/images/Train/Printouts/1020_spoof_printouts,360.4385436,117.9649553,33.2650186,368.9325061,127.3691317,124.5725299
dataset/iiitd/images/Train/Printouts/1021_spoof_printouts,266.7181849,219.4755431,45.6373263,272.5699437,222.440888,143.9651966
dataset/iiitd/images/Train/Printouts/1022_spoof_printouts,284.4882981,169.5204066,37.8845818,280.3157326,165.1496294,139.1608392
dataset/iiitd/images/Train/Printouts/1023_spoof_printouts,293.3030049,189.5603732,37.57449513,299.099859,190.3921977,147.4574437
dataset/iiitd/images/Train/Printouts/1024_spoof_printouts,348.2107686,209.4460224,48.11545961,345.503368,200.9579059,167.6431556
dataset/iiitd/images/Train/Printouts/1025_spoof_printouts,300.1000489,173.7123164,49.83301915,303.7609801,169.3318426,169.170948
dataset/iiitd/images/Train/Printouts/1026_spoof_printouts,263.4447975,143.3424957,72.7126189,270.7609496,153.5334892,180.5137959
dataset/iiitd/images/Train/Printouts/1027_spoof_printouts,419.7046966,111.2051971,34.88264269,421.1805254,134.3469546,121.1202762
dataset/iiitd/images/Train/Printouts/1028_spoof_printouts,267.7863419,200.6466383,59.03960728,275.2498799,198.6376985,178.4421939
dataset/iiitd/images/Train/Printouts/1029_spoof_printouts,360.6409687,228.9759774,39.93249102,358.2691595,230.4202828,144.9584042
dataset/iiitd/images/Train/Printouts/102_spoof_printouts,96.40698325,102.081094,56.51155407,107.1284478,111.5233422,201.7937664
dataset/iiitd/images/Train/Printouts/1030_spoof_printouts,296.559701,151.3176438,36.22399251,296.6181846,150.4761478,139.6290478
dataset/iiitd/images/Train/Printouts/1031_spoof_printouts,395.2760853,192.6805684,54.53123617,393.2704074,197.2774094,159.5624339
dataset/iiitd/images/Train/Printouts/1032_spoof_printouts,262.2529451,170.4332349,44.23659968,279.6584288,164.860151,177.8216083
dataset/iiitd/images/Train/Printouts/1033_spoof_printouts,378.0246774,158.1956399,61.11097895,366.3332619,157.4940631,178.4472125
dataset/iiitd/images/Train/Printouts/1034_spoof_printouts,325.6444204,219.0700906,51.7369291,324.9963225,200.3303912,179.7332286
dataset/iiitd/images/Train/Printouts/1035_spoof_printouts,444.1541393,195.305645,63.69350369,443.6362599,186.3489044,177.9900271
dataset/iiitd/images/Train/Printouts/1036_spoof_printouts,240.4484808,178.5215964,30.92098475,240.0285886,183.214459,136.1698977
dataset/iiitd/images/Train/Printouts/1037_spoof_printouts,369.5482656,196.49294,29.9724668,363.9138416,172.9130298,111.1535002
dataset/iiitd/images/Train/Printouts/1038_spoof_printouts,241.830443,166.4624443,38.32526141,249.4456805,160.711834,141.4149936
dataset/iiitd/images/Train/Printouts/1039_spoof_printouts,330.7187814,195.3377355,38.86496131,328.4210217,184.8988978,148.0198894
dataset/iiitd/images/Train/Printouts/103_spoof_printouts,621.02433,55.46537343,37.81948328,615.3543669,55.91839168,92.66586681
dataset/iiitd/images/Train/Printouts/1040_spoof_printouts,281.3007022,205.2243306,59.50197519,284.3657166,210.1599106,205.0335634
dataset/iiitd/images/Train/Printouts/1041_spoof_printouts,318.9584951,261.2271247,67.11001316,313.20234,261.0207412,208.0992729
dataset/iiitd/images/Train/Printouts/1042_spoof_printouts,286.309543,191.0256205,60.93120425,287.9922594,179.2352831,169.4641809
dataset/iiitd/images/Train/Printouts/1043_spoof_printouts,454.4471984,198.4566364,32.86099582,436.221308,193.8024409,116.8564961
dataset/iiitd/images/Train/Printouts/1044_spoof_printouts,390.7398779,231.0044013,27.32161161,388.3659331,236.2154641,98.07783756
dataset/iiitd/images/Train/Printouts/1045_spoof_printouts,350.3705453,199.3926712,56.08323605,343.3707569,201.0506404,148.2201431
dataset/iiitd/images/Train/Printouts/1046_spoof_printouts,210.4220671,177.9212304,47.60379821,224.2828379,177.1438381,183.9655973
dataset/iiitd/images/Train/Printouts/1047_spoof_printouts,34.51048224,61.01086217,29.51580987,30.18298128,65.70307194,118.1020428
dataset/iiitd/images/Train/Printouts/1048_spoof_printouts,391.7229991,199.6344178,56.62693827,406.6290609,195.3152509,190.732966
dataset/iiitd/images/Train/Printouts/1049_spoof_printouts,487.7896568,89.24452027,26.73548263,489.0464,98.23599972,104.4060483
dataset/iiitd/images/Train/Printouts/104_spoof_printouts,300.5394349,269.4222022,70.05519716,322.0395522,265.4113753,184.4210256
dataset/iiitd/images/Train/Printouts/1050_spoof_printouts,199.5293913,173.4976584,65.61593376,207.1730204,171.5901477,197.2547595
dataset/iiitd/images/Train/Printouts/1051_spoof_printouts,368.5194473,215.4649679,86.27605051,359.6644552,211.536962,196.4625738
dataset/iiitd/images/Train/Printouts/1052_spoof_printouts,272.9624759,195.6345262,75.2472491,285.8744839,196.1451892,191.3706607
dataset/iiitd/images/Train/Printouts/1053_spoof_printouts,380.0613386,186.3464787,60.64728964,373.5670628,178.0929569,179.171869
dataset/iiitd/images/Train/Printouts/1054_spoof_printouts,287.3699614,172.1401341,45.83668511,300.4273248,174.3329121,190.0419139
dataset/iiitd/images/Train/Printouts/1055_spoof_printouts,366.0679599,202.4534474,33.70581464,365.3707831,201.2929986,156.085888
dataset/iiitd/images/Train/Printouts/1056_spoof_printouts,310.9938401,172.2528929,68.89353465,320.4567583,175.4381355,158.6303858
dataset/iiitd/images/Train/Printouts/1057_spoof_printouts,361.5594886,204.3699417,63.08006743,361.2469633,218.0527251,157.6320389
dataset/iiitd/images/Train/Printouts/1058_spoof_printouts,252.6827872,232.0170639,55.36316106,257.1197902,235.9732281,155.644351
dataset/iiitd/images/Train/Printouts/1059_spoof_printouts,362.470362,218.009179,63.71924417,354.7933077,215.1418962,179.3181195
dataset/iiitd/images/Train/Printouts/105_spoof_printouts,580.2065925,88.83464357,23.37372954,572.129149,89.77931051,88.12665233
dataset/iiitd/images/Train/Printouts/1060_spoof_printouts,44.69039079,122.7869858,26.48883712,54.84522643,123.607059,95.25390852
dataset/iiitd/images/Train/Printouts/1061_spoof_printouts,164.0990701,148.153809,30.24066785,147.177536,146.9394304,99.14756263
dataset/iiitd/images/Train/Printouts/1062_spoof_printouts,331.6602156,160.5082129,43.93981401,337.6228896,157.6098581,144.4045797
dataset/iiitd/images/Train/Printouts/1063_spoof_printouts,292.5280671,193.2599236,45.98964951,286.8051232,177.2731328,159.3179036
dataset/iiitd/images/Train/Printouts/1064_spoof_printouts,169.9198888,230.6401208,61.33197357,184.5578859,234.819857,184.5065255
dataset/iiitd/images/Train/Printouts/1065_spoof_printouts,412.1116444,197.3515723,65.37668147,407.3228009,198.5549584,168.865655
dataset/iiitd/images/Train/Printouts/1066_spoof_printouts,222.7451099,180.8932316,64.99754012,222.1234335,185.3435469,184.8764944
dataset/iiitd/images/Train/Printouts/1067_spoof_printouts,398.7391604,218.866209,68.81184512,398.2226939,230.3590908,189.5107391
dataset/iiitd/images/Train/Printouts/1068_spoof_printouts,279.8786451,113.8282625,54.102143,289.2243034,111.7284422,195.0722749
dataset/iiitd/images/Train/Printouts/1069_spoof_printouts,390.781158,154.1784269,51.1291048,381.8991021,146.3904477,185.7759206
dataset/iiitd/images/Train/Printouts/106_spoof_printouts,139.2150408,36.6349409,22.17010411,143.5967426,36.83003306,97.27455964
dataset/iiitd/images/Train/Printouts/1070_spoof_printouts,294.4279917,182.4190363,61.02673707,304.405681,184.6024802,185.6337794
dataset/iiitd/images/Train/Printouts/1071_spoof_printouts,329.6892029,266.3248988,70.28935783,324.0568079,267.8885055,174.6569732
dataset/iiitd/images/Train/Printouts/1072_spoof_printouts,257.8802734,232.7104292,49.23409404,262.3556985,226.8743317,201.3178643
dataset/iiitd/images/Train/Printouts/1073_spoof_printouts,354.3437386,252.2293398,49.95004975,349.2601172,256.3169183,195.1432298
dataset/iiitd/images/Train/Printouts/1074_spoof_printouts,248.8779161,203.0999584,58.298394,252.9287229,205.7498425,153.5404342
dataset/iiitd/images/Train/Printouts/1075_spoof_printouts,308.2936867,199.6852155,48.65409683,306.6086326,201.7714431,154.6662486
dataset/iiitd/images/Train/Printouts/1076_spoof_printouts,254.182423,235.2049961,54.47241251,259.4083888,226.2478335,157.2958181
dataset/iiitd/images/Train/Printouts/1077_spoof_printouts,382.9941773,234.941044,60.89103339,379.8345196,217.0350133,176.3540707
dataset/iiitd/images/Train/Printouts/1078_spoof_printouts,297.4607181,169.5263478,26.95389884,286.5224441,155.7913403,91.31110499
dataset/iiitd/images/Train/Printouts/1079_spoof_printouts,28.14113091,203.326621,19.20630237,29.02480969,203.2379114,86.19220279
dataset/iiitd/images/Train/Printouts/107_spoof_printouts,7.926826602,84.80605734,25.33294148,7.486634105,82.30612847,83.2128345
dataset/iiitd/images/Train/Printouts/1080_spoof_printouts,239.0572603,236.3981244,43.55788231,246.0673848,242.580652,148.7667618
dataset/iiitd/images/Train/Printouts/1081_spoof_printouts,347.1097709,203.3324213,51.01736496,342.4194473,195.508658,162.0311685
dataset/iiitd/images/Train/Printouts/1082_spoof_printouts,369.1513635,203.4398687,58.49687155,377.5314733,195.9954688,199.1620218
dataset/iiitd/images/Train/Printouts/1083_spoof_printouts,352.456672,164.8495036,71.15251209,347.08961,171.4761497,175.9889349
dataset/iiitd/images/Train/Printouts/1084_spoof_printouts,231.5282139,177.6848915,59.62964142,235.4251822,183.4421622,194.9720398
dataset/iiitd/images/Train/Printouts/1085_spoof_printouts,464.5702953,88.60198012,31.03712868,462.7788138,77.33824078,135.2709203
dataset/iiitd/images/Train/Printouts/1086_spoof_printouts,248.9774108,162.0804424,77.4593714,245.6347292,161.7344306,192.4479746
dataset/iiitd/images/Train/Printouts/1087_spoof_printouts,442.93157,73.82089974,29.76818429,442.3479034,81.13093871,92.77159617
dataset/iiitd/images/Train/Printouts/1088_spoof_printouts,365.0069619,101.4725681,39.58853408,352.6846109,100.2486688,122.0847056
dataset/iiitd/images/Train/Printouts/1089_spoof_printouts,437.0604655,168.7817319,42.62033825,429.9990856,164.9127205,175.8892939
dataset/iiitd/images/Train/Printouts/108_spoof_printouts,592.2880796,72.69793465,29.1026164,582.208008,62.30283467,92.01275434
dataset/iiitd/images/Train/Printouts/1090_spoof_printouts,309.9941826,201.4577627,88.99840011,317.6984812,183.7062428,185.0489684
dataset/iiitd/images/Train/Printouts/1091_spoof_printouts,285.9901236,260.3788817,77.68036474,277.9310418,252.1523965,167.9908744
dataset/iiitd/images/Train/Printouts/1092_spoof_printouts,238.0401253,209.8490138,61.79825266,244.541303,210.6856669,203.7019606
dataset/iiitd/images/Train/Printouts/1093_spoof_printouts,328.26237,191.2900967,66.76438362,328.5345529,194.7350413,202.7747955
dataset/iiitd/images/Train/Printouts/1094_spoof_printouts,238.293723,182.1198078,79.90393662,243.6629985,182.0278184,189.4914299
dataset/iiitd/images/Train/Printouts/1095_spoof_printouts,141.3095899,42.31604314,26.00820337,132.6877219,41.36172645,105.5313322
dataset/iiitd/images/Train/Printouts/1096_spoof_printouts,210.5199519,170.0468636,72.66018626,223.133347,176.2943413,139.7957413
dataset/iiitd/images/Train/Printouts/1097_spoof_printouts,253.8111366,192.0406219,64.44813689,268.0435297,199.8496228,193.1467976
dataset/iiitd/images/Train/Printouts/1098_spoof_printouts,391.6867412,52.84424011,38.78289434,381.3023923,45.37841629,101.3354396
dataset/iiitd/images/Train/Printouts/1099_spoof_printouts,262.5140575,207.4339334,82.99429408,258.3358818,219.2195999,205.5599445
dataset/iiitd/images/Train/Printouts/109_spoof_printouts,601.9720243,92.81243987,39.66454354,588.0418303,101.6017156,100.4037318
dataset/iiitd/images/Train/Printouts/10_spoof_printouts,614.3852804,123.9123352,24.80194614,605.963893,122.1688479,89.80587354
dataset/iiitd/images/Train/Printouts/1100_spoof_printouts,239.7374506,173.7580877,64.1758158,238.8390368,172.3209855,212.1716017
dataset/iiitd/images/Train/Printouts/1101_spoof_printouts,221.2797423,170.5710699,62.58463134,241.1483831,173.9800077,179.7031608
dataset/iiitd/images/Train/Printouts/1102_spoof_printouts,199.8872307,205.5355975,53.44916429,212.2027366,208.5636409,182.9758386
dataset/iiitd/images/Train/Printouts/1103_spoof_printouts,232.8828602,176.2696635,66.19061045,221.9558808,173.5640297,182.040344
dataset/iiitd/images/Train/Printouts/1104_spoof_printouts,267.5055487,222.1509727,77.48030627,270.1372851,226.5470701,205.2700553
dataset/iiitd/images/Train/Printouts/1105_spoof_printouts,269.6013381,158.147123,81.70146276,267.3572433,163.5935586,206.4681233
dataset/iiitd/images/Train/Printouts/1106_spoof_printouts,218.4719461,136.2197051,70.0240711,216.9137048,134.0400517,182.9182223
dataset/iiitd/images/Train/Printouts/1107_spoof_printouts,247.706729,185.4798191,72.12937152,251.1860763,191.1805772,179.7443379
dataset/iiitd/images/Train/Printouts/1108_spoof_printouts,249.2509668,179.6598448,66.08507975,256.409164,178.3958448,189.7596218
dataset/iiitd/images/Train/Printouts/1109_spoof_printouts,253.49997,164.4603611,62.63918441,252.6181756,167.1241313,179.0290766
dataset/iiitd/images/Train/Printouts/110_spoof_printouts,80.38038823,53.75241673,30.73096983,86.32160999,52.45163897,117.7161445
dataset/iiitd/images/Train/Printouts/1110_spoof_printouts,202.6967431,166.6637685,46.31828911,212.3778195,164.6556435,175.9347651
dataset/iiitd/images/Train/Printouts/1111_spoof_printouts,219.9595463,176.7584166,58.79402342,212.6073652,175.8623205,179.0230766
dataset/iiitd/images/Train/Printouts/1112_spoof_printouts,232.9859644,198.2715663,77.57234882,238.9370452,195.8930277,191.1307418
dataset/iiitd/images/Train/Printouts/1113_spoof_printouts,248.4008954,214.9542912,81.37321101,240.4572759,221.8320291,200.4345363
dataset/iiitd/images/Train/Printouts/1114_spoof_printouts,217.9436199,150.1102616,71.16251742,204.2003562,149.7370342,180.1981432
dataset/iiitd/images/Train/Printouts/1115_spoof_printouts,190.4819447,160.7344678,68.11193197,201.3089133,155.8216202,179.3538895
dataset/iiitd/images/Train/Printouts/1116_spoof_printouts,217.7090478,160.4230069,67.43111403,222.7041209,164.9635358,190.7944675
dataset/iiitd/images/Train/Printouts/1117_spoof_printouts,242.1509832,173.8637565,60.67759665,241.78099,167.9807813,190.1869321
dataset/iiitd/images/Train/Printouts/1118_spoof_printouts,229.3417728,137.6404996,49.51427427,236.0513421,143.2906306,181.8225775
