fname,spoof,eye,sequenceid
0298_PRNT_L_50.png,1,L,0298_50
0298_PRNT_L_51.png,1,L,0298_51
0298_PRNT_L_52.png,1,L,0298_52
0298_PRNT_L_53.png,1,L,0298_53
0298_PRNT_L_54.png,1,L,0298_54
0298_PRNT_L_55.png,1,L,0298_55
0298_PRNT_L_56.png,1,L,0298_56
0298_PRNT_L_57.png,1,L,0298_57
0298_PRNT_L_58.png,1,L,0298_58
0298_PRNT_L_59.png,1,L,0298_59
0298_PRNT_L_5.png,1,L,0298_5
0298_PRNT_L_60.png,1,L,0298_60
0298_PRNT_L_6.png,1,L,0298_6
0298_PRNT_L_7.png,1,L,0298_7
0298_PRNT_L_8.png,1,L,0298_8
0298_PRNT_L_9.png,1,L,0298_9
0298_PRNT_R_10.png,1,R,0298_10
0298_PRNT_R_11.png,1,R,0298_11
0298_PRNT_R_12.png,1,R,0298_12
0298_PRNT_R_13.png,1,R,0298_13
0298_PRNT_R_14.png,1,R,0298_14
0298_PRNT_R_15.png,1,R,0298_15
0298_PRNT_R_16.png,1,R,0298_16
0298_PRNT_R_17.png,1,R,0298_17
0298_PRNT_R_18.png,1,R,0298_18
0298_PRNT_R_19.png,1,R,0298_19
0298_PRNT_R_1.png,1,R,0298_1
0298_PRNT_R_20.png,1,R,0298_20
0298_PRNT_R_21.png,1,R,0298_21
0298_PRNT_R_22.png,1,R,0298_22
0298_PRNT_R_2.png,1,R,0298_2
0298_PRNT_R_3.png,1,R,0298_3
0298_PRNT_R_4.png,1,R,0298_4
0298_PRNT_R_5.png,1,R,0298_5
0298_PRNT_R_6.png,1,R,0298_6
0298_PRNT_R_7.png,1,R,0298_7
0298_PRNT_R_8.png,1,R,0298_8
0298_PRNT_R_9.png,1,R,0298_9
0298_REAL_L_10.png,0,L,0298_10
0298_REAL_L_11.png,0,L,0298_11
0298_REAL_L_12.png,0,L,0298_12
0298_REAL_L_13.png,0,L,0298_13
0298_REAL_L_14.png,0,L,0298_14
0298_REAL_L_15.png,0,L,0298_15
0298_REAL_L_16.png,0,L,0298_16
0298_REAL_L_17.png,0,L,0298_17
0298_REAL_L_18.png,0,L,0298_18
0298_REAL_L_19.png,0,L,0298_19
0298_REAL_L_1.png,0,L,0298_1
0298_REAL_L_20.png,0,L,0298_20
0298_REAL_L_2.png,0,L,0298_2
0298_REAL_L_3.png,0,L,0298_3
0298_REAL_L_4.png,0,L,0298_4
0298_REAL_L_5.png,0,L,0298_5
0298_REAL_L_6.png,0,L,0298_6
0298_REAL_L_7.png,0,L,0298_7
0298_REAL_L_8.png,0,L,0298_8
0298_REAL_L_9.png,0,L,0298_9
0298_REAL_R_10.png,0,R,0298_10
0298_REAL_R_11.png,0,R,0298_11
0298_REAL_R_12.png,0,R,0298_12
0298_REAL_R_13.png,0,R,0298_13
0298_REAL_R_14.png,0,R,0298_14
0298_REAL_R_15.png,0,R,0298_15
0298_REAL_R_16.png,0,R,0298_16
0298_REAL_R_17.png,0,R,0298_17
0298_REAL_R_18.png,0,R,0298_18
0298_REAL_R_19.png,0,R,0298_19
0298_REAL_R_1.png,0,R,0298_1
0298_REAL_R_20.png,0,R,0298_20
0298_REAL_R_2.png,0,R,0298_2
0298_REAL_R_3.png,0,R,0298_3
0298_REAL_R_4.png,0,R,0298_4
0298_REAL_R_5.png,0,R,0298_5
0298_REAL_R_6.png,0,R,0298_6
0298_REAL_R_7.png,0,R,0298_7
0298_REAL_R_8.png,0,R,0298_8
0298_REAL_R_9.png,0,R,0298_9
0299_PRNT_L_10.png,1,L,0299_10
0299_PRNT_L_11.png,1,L,0299_11
0299_PRNT_L_12.png,1,L,0299_12
0299_PRNT_L_13.png,1,L,0299_13
0299_PRNT_L_14.png,1,L,0299_14
0299_PRNT_L_15.png,1,L,0299_15
0299_PRNT_L_16.png,1,L,0299_16
0299_PRNT_L_17.png,1,L,0299_17
0299_PRNT_L_18.png,1,L,0299_18
0299_PRNT_L_19.png,1,L,0299_19
0299_PRNT_L_1.png,1,L,0299_1
0299_PRNT_L_20.png,1,L,0299_20
0299_PRNT_L_21.png,1,L,0299_21
0299_PRNT_L_22.png,1,L,0299_22
0299_PRNT_L_23.png,1,L,0299_23
0299_PRNT_L_24.png,1,L,0299_24
0299_PRNT_L_25.png,1,L,0299_25
0299_PRNT_L_26.png,1,L,0299_26
0299_PRNT_L_27.png,1,L,0299_27
0299_PRNT_L_28.png,1,L,0299_28
0299_PRNT_L_29.png,1,L,0299_29
0299_PRNT_L_2.png,1,L,0299_2
0299_PRNT_L_30.png,1,L,0299_30
0299_PRNT_L_31.png,1,L,0299_31
0299_PRNT_L_32.png,1,L,0299_32
0299_PRNT_L_33.png,1,L,0299_33
0299_PRNT_L_34.png,1,L,0299_34
0299_PRNT_L_35.png,1,L,0299_35
0299_PRNT_L_36.png,1,L,0299_36
0299_PRNT_L_37.png,1,L,0299_37
0299_PRNT_L_38.png,1,L,0299_38
0299_PRNT_L_39.png,1,L,0299_39
0299_PRNT_L_3.png,1,L,0299_3
0299_PRNT_L_40.png,1,L,0299_40
0299_PRNT_L_4.png,1,L,0299_4
0299_PRNT_L_5.png,1,L,0299_5
0299_PRNT_L_6.png,1,L,0299_6
0299_PRNT_L_7.png,1,L,0299_7
0299_PRNT_L_8.png,1,L,0299_8
0299_PRNT_L_9.png,1,L,0299_9
0299_PRNT_R_10.png,1,R,0299_10
0299_PRNT_R_11.png,1,R,0299_11
0299_PRNT_R_12.png,1,R,0299_12
0299_PRNT_R_13.png,1,R,0299_13
0299_PRNT_R_14.png,1,R,0299_14
0299_PRNT_R_15.png,1,R,0299_15
0299_PRNT_R_16.png,1,R,0299_16
0299_PRNT_R_17.png,1,R,0299_17
0299_PRNT_R_18.png,1,R,0299_18
0299_PRNT_R_19.png,1,R,0299_19
0299_PRNT_R_1.png,1,R,0299_1
0299_PRNT_R_20.png,1,R,0299_20
0299_PRNT_R_21.png,1,R,0299_21
0299_PRNT_R_22.png,1,R,0299_22
0299_PRNT_R_23.png,1,R,0299_23
0299_PRNT_R_24.png,1,R,0299_24
0299_PRNT_R_25.png,1,R,0299_25
0299_PRNT_R_26.png,1,R,0299_26
0299_PRNT_R_27.png,1,R,0299_27
0299_PRNT_R_28.png,1,R,0299_28
0299_PRNT_R_29.png,1,R,0299_29
0299_PRNT_R_2.png,1,R,0299_2
0299_PRNT_R_30.png,1,R,0299_30
0299_PRNT_R_31.png,1,R,0299_31
0299_PRNT_R_32.png,1,R,0299_32
0299_PRNT_R_33.png,1,R,0299_33
0299_PRNT_R_34.png,1,R,0299_34
0299_PRNT_R_35.png,1,R,0299_35
0299_PRNT_R_36.png,1,R,0299_36
0299_PRNT_R_37.png,1,R,0299_37
0299_PRNT_R_38.png,1,R,0299_38
0299_PRNT_R_39.png,1,R,0299_39
0299_PRNT_R_3.png,1,R,0299_3
0299_PRNT_R_40.png,1,R,0299_40
0299_PRNT_R_41.png,1,R,0299_41
0299_PRNT_R_42.png,1,R,0299_42
0299_PRNT_R_43.png,1,R,0299_43
0299_PRNT_R_44.png,1,R,0299_44
0299_PRNT_R_4.png,1,R,0299_4
0299_PRNT_R_5.png,1,R,0299_5
0299_PRNT_R_6.png,1,R,0299_6
0299_PRNT_R_7.png,1,R,0299_7
0299_PRNT_R_8.png,1,R,0299_8
0299_PRNT_R_9.png,1,R,0299_9
0299_REAL_L_10.png,0,L,0299_10
0299_REAL_L_11.png,0,L,0299_11
0299_REAL_L_12.png,0,L,0299_12
0299_REAL_L_13.png,0,L,0299_13
0299_REAL_L_14.png,0,L,0299_14
0299_REAL_L_15.png,0,L,0299_15
0299_REAL_L_16.png,0,L,0299_16
0299_REAL_L_17.png,0,L,0299_17
0299_REAL_L_18.png,0,L,0299_18
0299_REAL_L_19.png,0,L,0299_19
0299_REAL_L_1.png,0,L,0299_1
0299_REAL_L_20.png,0,L,0299_20
0299_REAL_L_2.png,0,L,0299_2
0299_REAL_L_3.png,0,L,0299_3
0299_REAL_L_4.png,0,L,0299_4
0299_REAL_L_5.png,0,L,0299_5
0299_REAL_L_6.png,0,L,0299_6
0299_REAL_L_7.png,0,L,0299_7
0299_REAL_L_8.png,0,L,0299_8
0299_REAL_L_9.png,0,L,0299_9
0299_REAL_R_10.png,0,R,0299_10
0299_REAL_R_11.png,0,R,0299_11
0299_REAL_R_12.png,0,R,0299_12
0299_REAL_R_13.png,0,R,0299_13
0299_REAL_R_14.png,0,R,0299_14
0299_REAL_R_15.png,0,R,0299_15
0299_REAL_R_16.png,0,R,0299_16
0299_REAL_R_17.png,0,R,0299_17
0299_REAL_R_18.png,0,R,0299_18
0299_REAL_R_19.png,0,R,0299_19
0299_REAL_R_1.png,0,R,0299_1
0299_REAL_R_20.png,0,R,0299_20
0299_REAL_R_2.png,0,R,0299_2
0299_REAL_R_3.png,0,R,0299_3
0299_REAL_R_4.png,0,R,0299_4
0299_REAL_R_5.png,0,R,0299_5
0299_REAL_R_6.png,0,R,0299_6
0299_REAL_R_7.png,0,R,0299_7
0299_REAL_R_8.png,0,R,0299_8
0299_REAL_R_9.png,0,R,0299_9
0300_PRNT_L_10.png,1,L,0300_10
0300_PRNT_L_11.png,1,L,0300_11
0300_PRNT_L_12.png,1,L,0300_12
0300_PRNT_L_13.png,1,L,0300_13
0300_PRNT_L_14.png,1,L,0300_14
0300_PRNT_L_15.png,1,L,0300_15
0300_PRNT_L_16.png,1,L,0300_16
0300_PRNT_L_17.png,1,L,0300_17
0300_PRNT_L_18.png,1,L,0300_18
0300_PRNT_L_19.png,1,L,0300_19
0300_PRNT_L_1.png,1,L,0300_1
0300_PRNT_L_20.png,1,L,0300_20
0300_PRNT_L_21.png,1,L,0300_21
0300_PRNT_L_22.png,1,L,0300_22
0300_PRNT_L_23.png,1,L,0300_23
0300_PRNT_L_24.png,1,L,0300_24
0300_PRNT_L_25.png,1,L,0300_25
0300_PRNT_L_26.png,1,L,0300_26
0300_PRNT_L_27.png,1,L,0300_27
0300_PRNT_L_28.png,1,L,0300_28
0300_PRNT_L_29.png,1,L,0300_29
0300_PRNT_L_2.png,1,L,0300_2
0300_PRNT_L_30.png,1,L,0300_30
0300_PRNT_L_31.png,1,L,0300_31
0300_PRNT_L_32.png,1,L,0300_32
0300_PRNT_L_33.png,1,L,0300_33
0300_PRNT_L_34.png,1,L,0300_34
0300_PRNT_L_35.png,1,L,0300_35
0300_PRNT_L_36.png,1,L,0300_36
0300_PRNT_L_37.png,1,L,0300_37
0300_PRNT_L_38.png,1,L,0300_38
0300_PRNT_L_39.png,1,L,0300_39
0300_PRNT_L_3.png,1,L,0300_3
0300_PRNT_L_40.png,1,L,0300_40
0300_PRNT_L_4.png,1,L,0300_4
0300_PRNT_L_5.png,1,L,0300_5
0300_PRNT_L_6.png,1,L,0300_6
0300_PRNT_L_7.png,1,L,0300_7
0300_PRNT_L_8.png,1,L,0300_8
0300_PRNT_L_9.png,1,L,0300_9
0300_PRNT_R_10.png,1,R,0300_10
0300_PRNT_R_11.png,1,R,0300_11
0300_PRNT_R_12.png,1,R,0300_12
0300_PRNT_R_13.png,1,R,0300_13
0300_PRNT_R_14.png,1,R,0300_14
0300_PRNT_R_15.png,1,R,0300_15
0300_PRNT_R_16.png,1,R,0300_16
0300_PRNT_R_17.png,1,R,0300_17
0300_PRNT_R_18.png,1,R,0300_18
0300_PRNT_R_19.png,1,R,0300_19
0300_PRNT_R_1.png,1,R,0300_1
0300_PRNT_R_20.png,1,R,0300_20
0300_PRNT_R_21.png,1,R,0300_21
0300_PRNT_R_22.png,1,R,0300_22
0300_PRNT_R_23.png,1,R,0300_23
0300_PRNT_R_24.png,1,R,0300_24
0300_PRNT_R_25.png,1,R,0300_25
0300_PRNT_R_26.png,1,R,0300_26
0300_PRNT_R_27.png,1,R,0300_27
0300_PRNT_R_28.png,1,R,0300_28
0300_PRNT_R_29.png,1,R,0300_29
0300_PRNT_R_2.png,1,R,0300_2
0300_PRNT_R_30.png,1,R,0300_30
0300_PRNT_R_31.png,1,R,0300_31
0300_PRNT_R_32.png,1,R,0300_32
0300_PRNT_R_33.png,1,R,0300_33
0300_PRNT_R_34.png,1,R,0300_34
0300_PRNT_R_35.png,1,R,0300_35
0300_PRNT_R_36.png,1,R,0300_36
0300_PRNT_R_37.png,1,R,0300_37
0300_PRNT_R_38.png,1,R,0300_38
0300_PRNT_R_39.png,1,R,0300_39
0300_PRNT_R_3.png,1,R,0300_3
0300_PRNT_R_40.png,1,R,0300_40
0300_PRNT_R_41.png,1,R,0300_41
0300_PRNT_R_42.png,1,R,0300_42
0300_PRNT_R_43.png,1,R,0300_43
0300_PRNT_R_44.png,1,R,0300_44
0300_PRNT_R_45.png,1,R,0300_45
0300_PRNT_R_46.png,1,R,0300_46
0300_PRNT_R_4.png,1,R,0300_4
0300_PRNT_R_5.png,1,R,0300_5
0300_PRNT_R_6.png,1,R,0300_6
0300_PRNT_R_7.png,1,R,0300_7
0300_PRNT_R_8.png,1,R,0300_8
0300_PRNT_R_9.png,1,R,0300_9
0300_REAL_L_10.png,0,L,0300_10
0300_REAL_L_11.png,0,L,0300_11
0300_REAL_L_12.png,0,L,0300_12
0300_REAL_L_13.png,0,L,0300_13
0300_REAL_L_14.png,0,L,0300_14
0300_REAL_L_15.png,0,L,0300_15
0300_REAL_L_16.png,0,L,0300_16
0300_REAL_L_17.png,0,L,0300_17
0300_REAL_L_18.png,0,L,0300_18
0300_REAL_L_19.png,0,L,0300_19
0300_REAL_L_1.png,0,L,0300_1
0300_REAL_L_20.png,0,L,0300_20
0300_REAL_L_2.png,0,L,0300_2
0300_REAL_L_3.png,0,L,0300_3
0300_REAL_L_4.png,0,L,0300_4
0300_REAL_L_5.png,0,L,0300_5
0300_REAL_L_6.png,0,L,0300_6
0300_REAL_L_7.png,0,L,0300_7
0300_REAL_L_8.png,0,L,0300_8
0300_REAL_L_9.png,0,L,0300_9
0300_REAL_R_10.png,0,R,0300_10
0300_REAL_R_11.png,0,R,0300_11
0300_REAL_R_12.png,0,R,0300_12
0300_REAL_R_13.png,0,R,0300_13
0300_REAL_R_14.png,0,R,0300_14
0300_REAL_R_15.png,0,R,0300_15
0300_REAL_R_16.png,0,R,0300_16
0300_REAL_R_17.png,0,R,0300_17
0300_REAL_R_18.png,0,R,0300_18
0300_REAL_R_19.png,0,R,0300_19
0300_REAL_R_1.png,0,R,0300_1
0300_REAL_R_20.png,0,R,0300_20
0300_REAL_R_2.png,0,R,0300_2
0300_REAL_R_3.png,0,R,0300_3
0300_REAL_R_4.png,0,R,0300_4
0300_REAL_R_5.png,0,R,0300_5
0300_REAL_R_6.png,0,R,0300_6
0300_REAL_R_7.png,0,R,0300_7
0300_REAL_R_8.png,0,R,0300_8
0300_REAL_R_9.png,0,R,0300_9
0301_PRNT_L_10.png,1,L,0301_10
0301_PRNT_L_11.png,1,L,0301_11
0301_PRNT_L_12.png,1,L,0301_12
0301_PRNT_L_13.png,1,L,0301_13
0301_PRNT_L_14.png,1,L,0301_14
0301_PRNT_L_15.png,1,L,0301_15
0301_PRNT_L_16.png,1,L,0301_16
0301_PRNT_L_17.png,1,L,0301_17
0301_PRNT_L_18.png,1,L,0301_18
0301_PRNT_L_19.png,1,L,0301_19
0301_PRNT_L_1.png,1,L,0301_1
0301_PRNT_L_20.png,1,L,0301_20
0301_PRNT_L_21.png,1,L,0301_21
0301_PRNT_L_22.png,1,L,0301_22
0301_PRNT_L_23.png,1,L,0301_23
0301_PRNT_L_24.png,1,L,0301_24
0301_PRNT_L_25.png,1,L,0301_25
0301_PRNT_L_26.png,1,L,0301_26
0301_PRNT_L_27.png,1,L,0301_27
0301_PRNT_L_28.png,1,L,0301_28
0301_PRNT_L_29.png,1,L,0301_29
0301_PRNT_L_2.png,1,L,0301_2
0301_PRNT_L_30.png,1,L,0301_30
0301_PRNT_L_31.png,1,L,0301_31
0301_PRNT_L_32.png,1,L,0301_32
0301_PRNT_L_33.png,1,L,0301_33
0301_PRNT_L_34.png,1,L,0301_34
0301_PRNT_L_35.png,1,L,0301_35
0301_PRNT_L_36.png,1,L,0301_36
0301_PRNT_L_37.png,1,L,0301_37
0301_PRNT_L_38.png,1,L,0301_38
0301_PRNT_L_39.png,1,L,0301_39
0301_PRNT_L_3.png,1,L,0301_3
0301_PRNT_L_40.png,1,L,0301_40
0301_PRNT_L_4.png,1,L,0301_4
0301_PRNT_L_5.png,1,L,0301_5
0301_PRNT_L_6.png,1,L,0301_6
0301_PRNT_L_7.png,1,L,0301_7
0301_PRNT_L_8.png,1,L,0301_8
0301_PRNT_L_9.png,1,L,0301_9
0301_PRNT_R_10.png,1,R,0301_10
0301_PRNT_R_11.png,1,R,0301_11
0301_PRNT_R_12.png,1,R,0301_12
0301_PRNT_R_13.png,1,R,0301_13
0301_PRNT_R_14.png,1,R,0301_14
0301_PRNT_R_15.png,1,R,0301_15
0301_PRNT_R_16.png,1,R,0301_16
0301_PRNT_R_17.png,1,R,0301_17
0301_PRNT_R_18.png,1,R,0301_18
0301_PRNT_R_19.png,1,R,0301_19
0301_PRNT_R_1.png,1,R,0301_1
0301_PRNT_R_20.png,1,R,0301_20
0301_PRNT_R_21.png,1,R,0301_21
0301_PRNT_R_22.png,1,R,0301_22
0301_PRNT_R_23.png,1,R,0301_23
0301_PRNT_R_24.png,1,R,0301_24
0301_PRNT_R_25.png,1,R,0301_25
0301_PRNT_R_26.png,1,R,0301_26
0301_PRNT_R_27.png,1,R,0301_27
0301_PRNT_R_28.png,1,R,0301_28
0301_PRNT_R_29.png,1,R,0301_29
0301_PRNT_R_2.png,1,R,0301_2
0301_PRNT_R_30.png,1,R,0301_30
0301_PRNT_R_31.png,1,R,0301_31
0301_PRNT_R_32.png,1,R,0301_32
0301_PRNT_R_33.png,1,R,0301_33
0301_PRNT_R_34.png,1,R,0301_34
0301_PRNT_R_35.png,1,R,0301_35
0301_PRNT_R_36.png,1,R,0301_36
0301_PRNT_R_37.png,1,R,0301_37
0301_PRNT_R_38.png,1,R,0301_38
0301_PRNT_R_39.png,1,R,0301_39
0301_PRNT_R_3.png,1,R,0301_3
0301_PRNT_R_40.png,1,R,0301_40
0301_PRNT_R_4.png,1,R,0301_4
0301_PRNT_R_5.png,1,R,0301_5
0301_PRNT_R_6.png,1,R,0301_6
0301_PRNT_R_7.png,1,R,0301_7
0301_PRNT_R_8.png,1,R,0301_8
0301_PRNT_R_9.png,1,R,0301_9
0301_REAL_L_10.png,0,L,0301_10
0301_REAL_L_11.png,0,L,0301_11
0301_REAL_L_12.png,0,L,0301_12
0301_REAL_L_13.png,0,L,0301_13
0301_REAL_L_14.png,0,L,0301_14
0301_REAL_L_15.png,0,L,0301_15
0301_REAL_L_16.png,0,L,0301_16
0301_REAL_L_17.png,0,L,0301_17
0301_REAL_L_18.png,0,L,0301_18
0301_REAL_L_19.png,0,L,0301_19
0301_REAL_L_1.png,0,L,0301_1
0301_REAL_L_20.png,0,L,0301_20
0301_REAL_L_2.png,0,L,0301_2
0301_REAL_L_3.png,0,L,0301_3
0301_REAL_L_4.png,0,L,0301_4
0301_REAL_L_5.png,0,L,0301_5
0301_REAL_L_6.png,0,L,0301_6
0301_REAL_L_7.png,0,L,0301_7
0301_REAL_L_8.png,0,L,0301_8
0301_REAL_L_9.png,0,L,0301_9
0301_REAL_R_10.png,0,R,0301_10
0301_REAL_R_11.png,0,R,0301_11
0301_REAL_R_12.png,0,R,0301_12
0301_REAL_R_13.png,0,R,0301_13
0301_REAL_R_14.png,0,R,0301_14
0301_REAL_R_15.png,0,R,0301_15
0301_REAL_R_16.png,0,R,0301_16
0301_REAL_R_17.png,0,R,0301_17
0301_REAL_R_18.png,0,R,0301_18
0301_REAL_R_19.png,0,R,0301_19
0301_REAL_R_1.png,0,R,0301_1
0301_REAL_R_20.png,0,R,0301_20
0301_REAL_R_2.png,0,R,0301_2
0301_REAL_R_3.png,0,R,0301_3
0301_REAL_R_4.png,0,R,0301_4
0301_REAL_R_5.png,0,R,0301_5
0301_REAL_R_6.png,0,R,0301_6
0301_REAL_R_7.png,0,R,0301_7
0301_REAL_R_8.png,0,R,0301_8
0301_REAL_R_9.png,0,R,0301_9
0302_PRNT_L_10.png,1,L,0302_10
0302_PRNT_L_11.png,1,L,0302_11
0302_PRNT_L_12.png,1,L,0302_12
0302_PRNT_L_13.png,1,L,0302_13
0302_PRNT_L_14.png,1,L,0302_14
0302_PRNT_L_15.png,1,L,0302_15
0302_PRNT_L_16.png,1,L,0302_16
0302_PRNT_L_17.png,1,L,0302_17
0302_PRNT_L_18.png,1,L,0302_18
0302_PRNT_L_19.png,1,L,0302_19
0302_PRNT_L_1.png,1,L,0302_1
0302_PRNT_L_20.png,1,L,0302_20
0302_PRNT_L_21.png,1,L,0302_21
0302_PRNT_L_22.png,1,L,0302_22
0302_PRNT_L_23.png,1,L,0302_23
0302_PRNT_L_24.png,1,L,0302_24
0302_PRNT_L_25.png,1,L,0302_25
0302_PRNT_L_26.png,1,L,0302_26
0302_PRNT_L_27.png,1,L,0302_27
0302_PRNT_L_28.png,1,L,0302_28
0302_PRNT_L_29.png,1,L,0302_29
0302_PRNT_L_2.png,1,L,0302_2
0302_PRNT_L_30.png,1,L,0302_30
0302_PRNT_L_31.png,1,L,0302_31
0302_PRNT_L_32.png,1,L,0302_32
0302_PRNT_L_33.png,1,L,0302_33
0302_PRNT_L_34.png,1,L,0302_34
0302_PRNT_L_35.png,1,L,0302_35
0302_PRNT_L_36.png,1,L,0302_36
0302_PRNT_L_37.png,1,L,0302_37
0302_PRNT_L_38.png,1,L,0302_38
0302_PRNT_L_39.png,1,L,0302_39
0302_PRNT_L_3.png,1,L,0302_3
0302_PRNT_L_40.png,1,L,0302_40
0302_PRNT_L_41.png,1,L,0302_41
0302_PRNT_L_42.png,1,L,0302_42
0302_PRNT_L_4.png,1,L,0302_4
0302_PRNT_L_5.png,1,L,0302_5
0302_PRNT_L_6.png,1,L,0302_6
0302_PRNT_L_7.png,1,L,0302_7
0302_PRNT_L_8.png,1,L,0302_8
0302_PRNT_L_9.png,1,L,0302_9
0302_PRNT_R_10.png,1,R,0302_10
0302_PRNT_R_11.png,1,R,0302_11
0302_PRNT_R_12.png,1,R,0302_12
0302_PRNT_R_13.png,1,R,0302_13
0302_PRNT_R_14.png,1,R,0302_14
0302_PRNT_R_15.png,1,R,0302_15
0302_PRNT_R_16.png,1,R,0302_16
0302_PRNT_R_17.png,1,R,0302_17
0302_PRNT_R_18.png,1,R,0302_18
0302_PRNT_R_19.png,1,R,0302_19
0302_PRNT_R_1.png,1,R,0302_1
0302_PRNT_R_20.png,1,R,0302_20
0302_PRNT_R_21.png,1,R,0302_21
0302_PRNT_R_22.png,1,R,0302_22
0302_PRNT_R_23.png,1,R,0302_23
0302_PRNT_R_24.png,1,R,0302_24
0302_PRNT_R_25.png,1,R,0302_25
0302_PRNT_R_26.png,1,R,0302_26
0302_PRNT_R_27.png,1,R,0302_27
0302_PRNT_R_28.png,1,R,0302_28
0302_PRNT_R_29.png,1,R,0302_29
0302_PRNT_R_2.png,1,R,0302_2
0302_PRNT_R_30.png,1,R,0302_30
0302_PRNT_R_31.png,1,R,0302_31
0302_PRNT_R_32.png,1,R,0302_32
0302_PRNT_R_33.png,1,R,0302_33
0302_PRNT_R_34.png,1,R,0302_34
0302_PRNT_R_35.png,1,R,0302_35
0302_PRNT_R_36.png,1,R,0302_36
0302_PRNT_R_37.png,1,R,0302_37
0302_PRNT_R_38.png,1,R,0302_38
0302_PRNT_R_39.png,1,R,0302_39
0302_PRNT_R_3.png,1,R,0302_3
0302_PRNT_R_40.png,1,R,0302_40
0302_PRNT_R_41.png,1,R,0302_41
0302_PRNT_R_42.png,1,R,0302_42
0302_PRNT_R_4.png,1,R,0302_4
0302_PRNT_R_5.png,1,R,0302_5
0302_PRNT_R_6.png,1,R,0302_6
0302_PRNT_R_7.png,1,R,0302_7
0302_PRNT_R_8.png,1,R,0302_8
0302_PRNT_R_9.png,1,R,0302_9
0302_REAL_L_10.png,0,L,0302_10
0302_REAL_L_11.png,0,L,0302_11
0302_REAL_L_12.png,0,L,0302_12
0302_REAL_L_13.png,0,L,0302_13
0302_REAL_L_14.png,0,L,0302_14
0302_REAL_L_15.png,0,L,0302_15
0302_REAL_L_16.png,0,L,0302_16
0302_REAL_L_17.png,0,L,0302_17
0302_REAL_L_18.png,0,L,0302_18
0302_REAL_L_19.png,0,L,0302_19
0302_REAL_L_1.png,0,L,0302_1
0302_REAL_L_20.png,0,L,0302_20
0302_REAL_L_2.png,0,L,0302_2
0302_REAL_L_3.png,0,L,0302_3
0302_REAL_L_4.png,0,L,0302_4
0302_REAL_L_5.png,0,L,0302_5
0302_REAL_L_6.png,0,L,0302_6
0302_REAL_L_7.png,0,L,0302_7
0302_REAL_L_8.png,0,L,0302_8
0302_REAL_L_9.png,0,L,0302_9
0302_REAL_R_10.png,0,R,0302_10
0302_REAL_R_11.png,0,R,0302_11
0302_REAL_R_12.png,0,R,0302_12
0302_REAL_R_13.png,0,R,0302_13
0302_REAL_R_14.png,0,R,0302_14
0302_REAL_R_15.png,0,R,0302_15
0302_REAL_R_16.png,0,R,0302_16
0302_REAL_R_17.png,0,R,0302_17
0302_REAL_R_18.png,0,R,0302_18
0302_REAL_R_19.png,0,R,0302_19
0302_REAL_R_1.png,0,R,0302_1
0302_REAL_R_20.png,0,R,0302_20
0302_REAL_R_2.png,0,R,0302_2
0302_REAL_R_3.png,0,R,0302_3
0302_REAL_R_4.png,0,R,0302_4
0302_REAL_R_5.png,0,R,0302_5
0302_REAL_R_6.png,0,R,0302_6
0302_REAL_R_7.png,0,R,0302_7
0302_REAL_R_8.png,0,R,0302_8
0302_REAL_R_9.png,0,R,0302_9
0303_PRNT_L_10.png,1,L,0303_10
0303_PRNT_L_11.png,1,L,0303_11
0303_PRNT_L_12.png,1,L,0303_12
0303_PRNT_L_13.png,1,L,0303_13
0303_PRNT_L_14.png,1,L,0303_14
0303_PRNT_L_15.png,1,L,0303_15
0303_PRNT_L_16.png,1,L,0303_16
0303_PRNT_L_17.png,1,L,0303_17
0303_PRNT_L_18.png,1,L,0303_18
0303_PRNT_L_19.png,1,L,0303_19
0303_PRNT_L_1.png,1,L,0303_1
0303_PRNT_L_20.png,1,L,0303_20
0303_PRNT_L_21.png,1,L,0303_21
0303_PRNT_L_22.png,1,L,0303_22
0303_PRNT_L_23.png,1,L,0303_23
0303_PRNT_L_24.png,1,L,0303_24
0303_PRNT_L_25.png,1,L,0303_25
0303_PRNT_L_26.png,1,L,0303_26
0303_PRNT_L_27.png,1,L,0303_27
0303_PRNT_L_28.png,1,L,0303_28
0303_PRNT_L_29.png,1,L,0303_29
0303_PRNT_L_2.png,1,L,0303_2
0303_PRNT_L_30.png,1,L,0303_30
0303_PRNT_L_31.png,1,L,0303_31
0303_PRNT_L_32.png,1,L,0303_32
0303_PRNT_L_33.png,1,L,0303_33
0303_PRNT_L_34.png,1,L,0303_34
0303_PRNT_L_35.png,1,L,0303_35
0303_PRNT_L_36.png,1,L,0303_36
0303_PRNT_L_37.png,1,L,0303_37
0303_PRNT_L_38.png,1,L,0303_38
0303_PRNT_L_39.png,1,L,0303_39
0303_PRNT_L_3.png,1,L,0303_3
0303_PRNT_L_40.png,1,L,0303_40
0303_PRNT_L_41.png,1,L,0303_41
0303_PRNT_L_42.png,1,L,0303_42
0303_PRNT_L_43.png,1,L,0303_43
0303_PRNT_L_44.png,1,L,0303_44
0303_PRNT_L_4.png,1,L,0303_4
0303_PRNT_L_5.png,1,L,0303_5
0303_PRNT_L_6.png,1,L,0303_6
0303_PRNT_L_7.png,1,L,0303_7
0303_PRNT_L_8.png,1,L,0303_8
0303_PRNT_L_9.png,1,L,0303_9
